"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol","ensembl_id"
"ENSG00000102226",5416.82,-0.016,0.256905811066742,-0.0633209544606586,0.949510929998022,0.97869,"USP11","ENSG00000102226"
"ENSG00000267009",10.19,-0.059,0.933605422121457,-0.0630651054979779,0.949714660743301,0.978858,NA,"ENSG00000267009"
"ENSG00000135148",1398.96,-0.014,0.222035378184879,-0.062798865182231,0.949926669540621,0.978951,"TRAFD1","ENSG00000135148"
"ENSG00000280120",46.87,-0.03,0.480713284204492,-0.0628138371006403,0.949914747215907,0.978951,NA,"ENSG00000280120"
"ENSG00000139517",780.02,-0.016,0.250399476633474,-0.0628950061865326,0.949850111459205,0.978951,"LNX2","ENSG00000139517"
"ENSG00000188295",289,0.017,0.270511073803022,0.0626428739309274,0.950050887979156,0.978973,"ZNF669","ENSG00000188295"
"ENSG00000231920",14.49,-0.043,0.681481012495443,-0.0626864469361167,0.950016189945131,0.978973,"NEBL-AS1","ENSG00000231920"
"ENSG00000151553",978,0.018,0.283688063099002,0.062617971302359,0.950070718470605,0.978973,"FHIP2A","ENSG00000151553"
"ENSG00000272807",16.79,0.045,0.716322770743262,0.0624765693963342,0.950183320394206,0.979047,NA,"ENSG00000272807"
"ENSG00000240750",3.44,0.093,1.4885004772956,0.0623448412788265,0.950288219729747,0.979096,"RN7SL559P","ENSG00000240750"
"ENSG00000160062",427,0.019,0.299984348540598,0.0623144503806124,0.950312421101551,0.979096,"ZBTB8A","ENSG00000160062"
"ENSG00000139223",2.94,0.11,1.76789154913447,0.0621664535020944,0.950430277025145,0.979176,"ANP32D","ENSG00000139223"
"ENSG00000262165",11.8,-0.047,0.753816247546912,-0.0617421631533659,0.950768162659164,0.97944,"C17orf114","ENSG00000262165"
"ENSG00000197183",1704.45,0.016,0.254687788418664,0.0617732311497223,0.950743421211657,0.97944,"NOL4L","ENSG00000197183"
"ENSG00000114503",2536.39,0.016,0.255551455254452,0.0615610111304398,0.950912426632749,0.979546,"NCBP2","ENSG00000114503"
"ENSG00000242162",3.12,0.086,1.40421144452817,0.0614765581885778,0.950979682942866,0.979552,NA,"ENSG00000242162"
"ENSG00000269404",2.91,-0.098,1.59811629052697,-0.0614517895214722,0.950999408185278,0.979552,"SPIB","ENSG00000269404"
"ENSG00000255085",13.04,0.045,0.736572771971956,0.061252591971181,0.95115804599022,0.979673,NA,"ENSG00000255085"
"ENSG00000215630",8.8,0.055,0.89449289234666,0.0609329812604239,0.951412582989364,0.979888,"GUSBP9","ENSG00000215630"
"ENSG00000139547",15.82,-0.043,0.708281642262365,-0.0608887072770205,0.951447843046742,0.979888,"RDH16","ENSG00000139547"
"ENSG00000246575",13.57,0.044,0.725057159232127,0.0608182777456369,0.951503933730199,0.979903,NA,"ENSG00000246575"
"ENSG00000270605",61.09,0.025,0.406132327870795,0.0606187698905999,0.95166282480214,0.979941,NA,"ENSG00000270605"
"ENSG00000227070",2.84,0.105,1.72440024728871,0.0606203137622168,0.951661595232058,0.979941,"EPS15-AS1","ENSG00000227070"
"ENSG00000139725",85.25,0.023,0.383554370454656,0.060686758642321,0.951608677316242,0.979941,"RHOF","ENSG00000139725"
"ENSG00000252192",4.11,0.077,1.27811546397314,0.060562620905774,0.951707543049308,0.979945,NA,"ENSG00000252192"
"ENSG00000155097",1079.11,-0.016,0.262486339944803,-0.0604347784126098,0.951809360100229,0.979966,"ATP6V1C1","ENSG00000155097"
"ENSG00000188659",28.31,0.031,0.514519006884486,0.0604756398334109,0.951776816927732,0.979966,"SAXO2","ENSG00000188659"
"ENSG00000150630",24,-0.036,0.601938730412893,-0.0602204454774695,0.951980062128671,0.980098,"VEGFC","ENSG00000150630"
"ENSG00000168286",775.44,-0.016,0.273901799123316,-0.0601714447535391,0.952019088279029,0.980098,"THAP11","ENSG00000168286"
"ENSG00000001036",2149.39,0.013,0.218021858841196,0.0599733347852107,0.952176872210036,0.980134,"FUCA2","ENSG00000001036"
"ENSG00000227345",1204.96,-0.013,0.223159163334765,-0.0600162285965426,0.952142709437875,0.980134,"PARG","ENSG00000227345"
"ENSG00000279759",173.74,0.018,0.297195747417876,0.0600742594969141,0.952096490872502,0.980134,NA,"ENSG00000279759"
"ENSG00000224729",13.37,0.044,0.742759830562669,0.0597348388529467,0.952366823874802,0.980272,"PCOLCE-AS1","ENSG00000224729"
"ENSG00000100603",1688.76,-0.013,0.212750722594198,-0.0597022699383966,0.952392763812743,0.980272,"SNW1","ENSG00000100603"
"ENSG00000260816",2.68,0.094,1.56938913193783,0.0596436174960984,0.952439478444677,0.980278,NA,"ENSG00000260816"
"ENSG00000261431",3.35,-0.083,1.39079014263199,-0.0595591835657252,0.952506727422792,0.980306,NA,"ENSG00000261431"
"ENSG00000133961",2487.49,-0.012,0.21020397570002,-0.0594637805493539,0.952582713340882,0.980342,"NUMB","ENSG00000133961"
"ENSG00000226328",108.1,0.021,0.356062865387979,0.0593751518637737,0.952653304074271,0.980372,"NUP50-DT","ENSG00000226328"
"ENSG00000125821",1139.83,-0.014,0.236326975490832,-0.0592757600258103,0.952732467855723,0.980412,"DTD1","ENSG00000125821"
"ENSG00000107165",34.57,0.029,0.499337759197707,0.0590032509158683,0.952949518768745,0.980551,"TYRP1","ENSG00000107165"
"ENSG00000018610",627.2,0.014,0.229354818991983,0.0590470893066644,0.952914601671642,0.980551,"STEEP1","ENSG00000018610"
"ENSG00000273226",14.13,0.04,0.68542698413606,0.058911536235411,0.953022569424763,0.980584,NA,"ENSG00000273226"
"ENSG00000235510",3.52,0.088,1.49194426339621,0.0586654637846377,0.953218567846902,0.980744,NA,"ENSG00000235510"
"ENSG00000175198",433.51,-0.015,0.254941154704474,-0.0585688389123118,0.953295531005479,0.980781,"PCCA","ENSG00000175198"
"ENSG00000267560",7.95,0.055,0.934989478864943,0.0584332814161842,0.953403505316246,0.98085,NA,"ENSG00000267560"
"ENSG00000073803",673.69,0.016,0.274580579681285,0.0582513640019732,0.953548407591102,0.980913,"MAP3K13","ENSG00000073803"
"ENSG00000224004",7.19,-0.057,0.975528157021006,-0.0581955255759319,0.953592884757088,0.980913,"ATP5F1CP1","ENSG00000224004"
"ENSG00000119630",666.91,0.022,0.385026799376245,0.0581512623025312,0.953628142031199,0.980913,"PGF","ENSG00000119630"
"ENSG00000175063",1734.7,0.015,0.263506228482452,0.0581615516430071,0.953619946196861,0.980913,"UBE2C","ENSG00000175063"
"ENSG00000184619",41.53,-0.03,0.510839332989798,-0.0578896738946196,0.953836508367651,0.981085,"KRBA2","ENSG00000184619"
"ENSG00000215256",239.47,-0.016,0.273134926841667,-0.0577097428406005,0.95397983296754,0.981191,"DHRS4-AS1","ENSG00000215256"
"ENSG00000182795",40.82,-0.033,0.575920158508298,-0.0572573543544176,0.954340190885129,0.981242,"C1orf116","ENSG00000182795"
"ENSG00000271855",36.74,0.028,0.487598650080082,0.0573793858703169,0.95424298363608,0.981242,NA,"ENSG00000271855"
"ENSG00000115966",949.54,0.015,0.266095537941684,0.0573875343354379,0.954236492797085,0.981242,"ATF2","ENSG00000115966"
"ENSG00000168297",241.89,0.016,0.283734654380779,0.0572727428689664,0.95432793274242,0.981242,"PXK","ENSG00000168297"
"ENSG00000049167",226.9,0.016,0.278169090291814,0.0573494768242832,0.954266808370108,0.981242,"ERCC8","ENSG00000049167"
"ENSG00000214050",87.34,0.019,0.336527511372,0.0574357504010974,0.954198085292328,0.981242,"FBXO16","ENSG00000214050"
"ENSG00000277130",3,0.089,1.5602818012625,0.057237507905119,0.954356000133799,0.981242,NA,"ENSG00000277130"
"ENSG00000237594",52.84,0.024,0.417266613790236,0.0575232017735774,0.954128424363558,0.981242,"TIAM1-AS1","ENSG00000237594"
"ENSG00000244480",20.1,0.033,0.584845614227384,0.0571723310737489,0.954407918702492,0.981253,NA,"ENSG00000244480"
"ENSG00000270257",6.07,-0.061,1.060396481198,-0.0570581840628811,0.954498846409028,0.981262,NA,"ENSG00000270257"
"ENSG00000275106",6.07,-0.061,1.060396481198,-0.0570581840628811,0.954498846409028,0.981262,NA,"ENSG00000275106"
"ENSG00000228251",4.65,0.069,1.21180933591499,0.0569494506058293,0.954585462314842,0.981293,NA,"ENSG00000228251"
"ENSG00000280033",10.75,0.045,0.797057065310179,0.0569183633755343,0.954610226167749,0.981293,NA,"ENSG00000280033"
"ENSG00000115216",4255.15,0.013,0.22950390236942,0.0567400534533344,0.954752267351049,0.981355,"NRBP1","ENSG00000115216"
"ENSG00000214960",135.47,-0.018,0.311426753246947,-0.0567756979839684,0.954723872902974,0.981355,"CRPPA","ENSG00000214960"
"ENSG00000235257",80.4,0.02,0.354532367986212,0.0566453979201963,0.954827670267146,0.98139,"ITGA9-AS1","ENSG00000235257"
"ENSG00000276663",3.61,0.078,1.38510335470407,0.056495418663278,0.954947145075237,0.981471,NA,"ENSG00000276663"
"ENSG00000116584",2442.84,-0.016,0.284029683735618,-0.0563176169520842,0.955088784808738,0.981572,"ARHGEF2","ENSG00000116584"
"ENSG00000175215",6869.9,0.012,0.217907801498091,0.0562696296385697,0.955127012526006,0.981572,"CTDSP2","ENSG00000175215"
"ENSG00000229021",8.98,-0.05,0.884477541439904,-0.0561247530709764,0.955242424915111,0.981633,NA,"ENSG00000229021"
"ENSG00000284128",4.98,-0.065,1.15090393696155,-0.0560919655210663,0.955268544448516,0.981633,NA,"ENSG00000284128"
"ENSG00000144381",12742.38,-0.011,0.205919449960114,-0.0558061636652706,0.955496224703408,0.981825,"HSPD1","ENSG00000144381"
"ENSG00000258414",2.7,0.082,1.46348868514124,0.0557235937924198,0.95556200357358,0.981851,NA,"ENSG00000258414"
"ENSG00000230444",4.01,0.073,1.30729433216527,0.0556058443612586,0.955655808583785,0.981905,NA,"ENSG00000230444"
"ENSG00000230568",37.35,0.025,0.454374403806968,0.0555360071311261,0.955711444659454,0.981921,"SF3A3P1","ENSG00000230568"
"ENSG00000105865",271.71,0.019,0.345760945743326,0.0553991667488421,0.955820459657961,0.981991,"DUS4L","ENSG00000105865"
"ENSG00000169641",4774.49,0.013,0.240214370565174,0.0551705078819812,0.956002624438876,0.981997,"LUZP1","ENSG00000169641"
"ENSG00000271200",4.38,-0.069,1.25028677009343,-0.0552652707457896,0.955927129792873,0.981997,NA,"ENSG00000271200"
"ENSG00000234006",7.76,-0.055,0.992788907847139,-0.0549882932569611,0.95614779030986,0.981997,"DDX39B-AS1","ENSG00000234006"
"ENSG00000004799",4.4,-0.079,1.44424751832464,-0.0549297983067677,0.956194392094057,0.981997,"PDK4","ENSG00000004799"
"ENSG00000197847",31.72,-0.028,0.511329720170786,-0.055184484617263,0.955991489580842,0.981997,"SLC22A20P","ENSG00000197847"
"ENSG00000255933",9.24,-0.05,0.901108940319817,-0.0549366796697309,0.956188909838828,0.981997,NA,"ENSG00000255933"
"ENSG00000241322",4.13,0.078,1.42724774463466,0.054940923411061,0.956185528929245,0.981997,"FBXW10B","ENSG00000241322"
"ENSG00000230148",235.25,-0.019,0.353162510208709,-0.0549779362421165,0.95615604153036,0.981997,"HOXB-AS1","ENSG00000230148"
"ENSG00000077274",7010.79,0.041,0.74632190336303,0.0552841833156967,0.955912062780018,0.981997,"CAPN6","ENSG00000077274"
"ENSG00000157680",8.7,0.05,0.907163728667769,0.0547195792230523,0.956361870766584,0.982043,"DGKI","ENSG00000157680"
"ENSG00000095370",33.31,0.039,0.705837203937904,0.0547190448801001,0.956362296472773,0.982043,"SH2D3C","ENSG00000095370"
"ENSG00000103184",11.62,-0.042,0.762454633551281,-0.0547561005206419,0.956332774609172,0.982043,"SEC14L5","ENSG00000103184"
"ENSG00000225526",66.82,0.02,0.368696894340988,0.0544314514200081,0.956591421379954,0.982236,"MKRN2OS","ENSG00000225526"
"ENSG00000145428",9.02,-0.047,0.872625727132802,-0.0541970470029149,0.956778173378937,0.982302,"RNF175","ENSG00000145428"
"ENSG00000214376",254.38,0.018,0.328778029013973,0.054198708554964,0.956776849597883,0.982302,"VSTM5","ENSG00000214376"
"ENSG00000176108",411.69,0.017,0.312815853436264,0.0542469205976288,0.956738438461477,0.982302,"CHMP6","ENSG00000176108"
"ENSG00000162630",4.4,-0.076,1.40941196242654,-0.0541451626545923,0.956819510402963,0.982303,"B3GALT2","ENSG00000162630"
"ENSG00000232298",3.14,0.076,1.4158477201392,0.0539921450451549,0.95694142246061,0.982344,NA,"ENSG00000232298"
"ENSG00000239653",58.9,0.022,0.401744895990739,0.0539979062775331,0.95693683235826,0.982344,"PSMD6-AS2","ENSG00000239653"
"ENSG00000136159",1224.06,-0.013,0.240039603791516,-0.0537727990111605,0.957116181399402,0.982481,"NUDT15","ENSG00000136159"
"ENSG00000276564",21.48,0.033,0.614663055819409,0.0536952976014589,0.957177929369313,0.982502,NA,"ENSG00000276564"
"ENSG00000283761",4.4,-0.073,1.37629591182472,-0.0532656299763474,0.957520264614022,0.982734,NA,"ENSG00000283761"
"ENSG00000256164",6.91,0.055,1.02914712477512,0.0532062598386145,0.957567568052241,0.982734,NA,"ENSG00000256164"
"ENSG00000258509",13.39,-0.041,0.761955192029683,-0.0532306702470595,0.957548118925688,0.982734,NA,"ENSG00000258509"
"ENSG00000277741",2.7,0.081,1.51959143593428,0.0533325165648306,0.957466972587301,0.982734,NA,"ENSG00000277741"
"ENSG00000140297",2.89,-0.087,1.62821756324836,-0.0531402011714314,0.957620200783572,0.982746,"GCNT3","ENSG00000140297"
"ENSG00000001631",1149.16,-0.013,0.253262437091895,-0.053082449491138,0.957666215013078,0.982752,"KRIT1","ENSG00000001631"
"ENSG00000267920",10.13,-0.042,0.803913967117176,-0.0528101061731198,0.957883209177062,0.982932,NA,"ENSG00000267920"
"ENSG00000244701",19.56,-0.032,0.614280908191478,-0.052254462226524,0.958325937590302,0.983219,NA,"ENSG00000244701"
"ENSG00000147869",8.9,0.047,0.905824001602646,0.0523969283061662,0.958212421613579,0.983219,"CER1","ENSG00000147869"
"ENSG00000167740",845.51,-0.013,0.247473803974848,-0.0522652489042742,0.958317342811248,0.983219,"CYB5D2","ENSG00000167740"
"ENSG00000226287",92.85,0.02,0.390362428880172,0.0522534196622709,0.958326768301331,0.983219,NA,"ENSG00000226287"
"ENSG00000160058",2796.62,0.011,0.220129205082706,0.0517478782164424,0.958729587018679,0.983281,"BSDC1","ENSG00000160058"
"ENSG00000116830",1731.87,-0.012,0.222206480095038,-0.0519293846832903,0.958584960265567,0.983281,"TTF2","ENSG00000116830"
"ENSG00000250536",2.75,-0.09,1.73682374017558,-0.05172627617492,0.95874679990159,0.983281,NA,"ENSG00000250536"
"ENSG00000271228",3.59,0.08,1.53404017795369,0.0519929929754913,0.95853427665948,0.983281,NA,"ENSG00000271228"
"ENSG00000201806",3.9,-0.064,1.23839818464993,-0.0520714171855253,0.95847178783996,0.983281,"LOC124900516","ENSG00000201806"
"ENSG00000179295",4268.28,0.012,0.240321884673335,0.0516647069964751,0.958795859400781,0.983281,"PTPN11","ENSG00000179295"
"ENSG00000179523",353.16,0.014,0.263097311547591,0.0519168323560804,0.958594962082064,0.983281,"EIF3J-DT","ENSG00000179523"
"ENSG00000172345",60.68,-0.021,0.413087179418148,-0.0517828943501796,0.958701685594346,0.983281,"STARD5","ENSG00000172345"
"ENSG00000105198",2.75,-0.09,1.73682680771115,-0.0517070767339603,0.958762098366673,0.983281,"LGALS13","ENSG00000105198"
"ENSG00000268205",206.19,-0.019,0.363322579515264,-0.0520439045954341,0.958493709986178,0.983281,NA,"ENSG00000268205"
"ENSG00000075290",7.47,-0.051,0.980915320339168,-0.0515725011755782,0.958869331054548,0.983314,"WNT8B","ENSG00000075290"
"ENSG00000224138",7.11,-0.049,0.9563839501915,-0.0515130202201047,0.958916726991388,0.983321,NA,"ENSG00000224138"
"ENSG00000180316",3.9,-0.064,1.25120074329723,-0.0514452454090126,0.958970731860147,0.983334,"PNPLA1","ENSG00000180316"
"ENSG00000126460",197.58,0.015,0.290824397365672,0.0512905376119266,0.959094008073395,0.983418,"PRRG2","ENSG00000126460"
"ENSG00000129682",151.67,0.017,0.336644423571598,0.050948862685934,0.959366269248144,0.983656,"FGF13","ENSG00000129682"
"ENSG00000213842",2.87,-0.074,1.47167767593357,-0.0504481134014059,0.959765296220436,0.983687,"SUGT1P2","ENSG00000213842"
"ENSG00000185798",330.4,0.013,0.262301232176973,0.0507696731796345,0.959509056996969,0.983687,"WDR53","ENSG00000185798"
"ENSG00000250131",5.39,-0.057,1.11860489565735,-0.0505812537626293,0.959659201031575,0.983687,"AGA-DT","ENSG00000250131"
"ENSG00000120253",1966.56,-0.012,0.234201435651038,-0.0506496236528387,0.959604719585106,0.983687,"NUP43","ENSG00000120253"
"ENSG00000279711",12.56,-0.037,0.738480943094456,-0.0504996611057958,0.959724219460153,0.983687,NA,"ENSG00000279711"
"ENSG00000242085",23.02,-0.032,0.622733734109339,-0.0507074205019141,0.959558663552707,0.983687,"RPS20P33","ENSG00000242085"
"ENSG00000273786",2.87,-0.074,1.47167767593357,-0.0504481134014059,0.959765296220436,0.983687,NA,"ENSG00000273786"
"ENSG00000131142",2.87,-0.074,1.47167494333031,-0.0504867637940272,0.959734496916216,0.983687,"CCL25","ENSG00000131142"
"ENSG00000203880",2143.09,0.014,0.274309922103739,0.050707117143334,0.959558905286858,0.983687,"PCMTD2","ENSG00000203880"
"ENSG00000250565",169.43,-0.015,0.290986904645197,-0.0501565045701105,0.959997672224754,0.983768,"ATP6V1E2","ENSG00000250565"
"ENSG00000251370",6.91,0.053,1.05188848324135,0.0501726036198179,0.959984843193724,0.983768,"SEMA5A-AS1","ENSG00000251370"
"ENSG00000259762",3.9,-0.064,1.27940270534777,-0.0501710293457403,0.959986097702779,0.983768,NA,"ENSG00000259762"
"ENSG00000161179",1193.76,0.014,0.288580086842858,0.0501426660079814,0.960008699923871,0.983768,"YDJC","ENSG00000161179"
"ENSG00000276997",18.59,-0.032,0.638376121031015,-0.0499768615968697,0.960140827045738,0.983855,NA,"ENSG00000276997"
"ENSG00000240695",14.89,0.034,0.691822626542544,0.0498311616464771,0.960256934119381,0.983855,NA,"ENSG00000240695"
"ENSG00000140623",3.29,-0.076,1.51744088775844,-0.0498659823017331,0.960229185753264,0.983855,"SEPTIN12","ENSG00000140623"
"ENSG00000250506",21.93,0.029,0.587358668072668,0.0499330131407269,0.960175769425414,0.983855,"CDK3","ENSG00000250506"
"ENSG00000261839",3.62,0.069,1.3831034643257,0.0497292032587377,0.960338184408562,0.983878,NA,"ENSG00000261839"
"ENSG00000212125",9.7,0.044,0.884186742707151,0.0496997939146745,0.960361620690477,0.983878,"TAS2R15P","ENSG00000212125"
"ENSG00000163584",720.86,-0.013,0.262887682598737,-0.0494091841992041,0.960593209170396,0.984031,"RPL22L1","ENSG00000163584"
"ENSG00000124766",9688.3,0.011,0.227668863820006,0.0494581551442799,0.960554183721543,0.984031,"SOX4","ENSG00000124766"
"ENSG00000272367",4.46,-0.062,1.24697125270915,-0.0493429456719752,0.960645995482954,0.984043,NA,"ENSG00000272367"
"ENSG00000248773",3.44,-0.078,1.58896674797587,-0.0492049750830433,0.960755946528225,0.984114,NA,"ENSG00000248773"
"ENSG00000204435",313.71,-0.013,0.268788298316378,-0.0490718541774745,0.960862033488148,0.984181,"CSNK2B","ENSG00000204435"
"ENSG00000113282",3701.33,-0.012,0.239062221430789,-0.0487782129107785,0.961096045080787,0.984378,"CLINT1","ENSG00000113282"
"ENSG00000254648",5.03,0.055,1.13264072968897,0.0486784617963227,0.961175540519848,0.984418,NA,"ENSG00000254648"
"ENSG00000143199",474.94,-0.013,0.263544741490472,-0.0484233609829124,0.961378841768572,0.984458,"ADCY10","ENSG00000143199"
"ENSG00000223459",223.93,0.015,0.303069974722116,0.04845353460188,0.961354794930755,0.984458,"TCAF1P1","ENSG00000223459"
"ENSG00000181418",3.5,-0.071,1.46989195767529,-0.0485301712511751,0.96129371958185,0.984458,"DDN","ENSG00000181418"
"ENSG00000176700",48.13,-0.021,0.426734121446133,-0.0485133840223981,0.961307098094299,0.984458,NA,"ENSG00000176700"
"ENSG00000114859",163.08,0.018,0.363618800178556,0.0483423657131912,0.96144339104778,0.984482,"CLCN2","ENSG00000114859"
"ENSG00000143387",97.99,-0.016,0.327050796907145,-0.0482259217533777,0.961536191646653,0.984535,"CTSK","ENSG00000143387"
"ENSG00000271993",8.48,-0.044,0.911992987568781,-0.0481094711832455,0.961628998034832,0.984588,NA,"ENSG00000271993"
"ENSG00000163607",344.53,0.016,0.329173257923718,0.0479728231188217,0.961737901670903,0.984616,"GTPBP8","ENSG00000163607"
"ENSG00000147123",3100.81,0.013,0.27616032664634,0.0479786338807686,0.961733270686228,0.984616,"NDUFB11","ENSG00000147123"
"ENSG00000223760",27.91,0.028,0.583600140885623,0.047650201738265,0.961995022239119,0.984649,NA,"ENSG00000223760"
"ENSG00000170624",7.36,-0.055,1.16234283053287,-0.0476237646424507,0.962016092069438,0.984649,"SGCD","ENSG00000170624"
"ENSG00000271079",37.57,-0.032,0.678653059877374,-0.0477090265419899,0.961948140156328,0.984649,"CTAGE15","ENSG00000271079"
"ENSG00000176473",250.47,-0.015,0.314159416452261,-0.0476645295812645,0.961983603249311,0.984649,"WDR25","ENSG00000176473"
"ENSG00000103064",668.22,-0.013,0.27592824465961,-0.0477821728095704,0.961889844363419,0.984649,"SLC7A6","ENSG00000103064"
"ENSG00000142409",1634.02,0.012,0.253526507459107,0.0478280586411727,0.961853274577708,0.984649,"ZNF787","ENSG00000142409"
"ENSG00000255319",2.76,0.073,1.54013517194883,0.0474247437475487,0.962174708545323,0.984727,"ENPP7P8","ENSG00000255319"
"ENSG00000279611",8.69,0.05,1.05444640450475,0.0474290175731434,0.962171302358803,0.984727,NA,"ENSG00000279611"
"ENSG00000188343",550.2,-0.014,0.297009866900874,-0.0473612475632505,0.962225314305812,0.984737,"CIBAR1","ENSG00000188343"
"ENSG00000273230",189.04,0.015,0.30829546147508,0.0471981127481888,0.962355331656372,0.984749,NA,"ENSG00000273230"
"ENSG00000165487",1091.57,0.013,0.273955550328236,0.0472724020985443,0.962296123419369,0.984749,"MICU2","ENSG00000165487"
"ENSG00000099904",2186.25,-0.012,0.253264232924041,-0.0471928714004833,0.962359508991864,0.984749,"ZDHHC8","ENSG00000099904"
"ENSG00000137804",2813.38,-0.01,0.218658693197098,-0.0470957399893289,0.962436922568194,0.984786,"NUSAP1","ENSG00000137804"
"ENSG00000188811",879.01,-0.015,0.310412984538168,-0.0468912026102613,0.962599939682975,0.984827,"NHLRC3","ENSG00000188811"
"ENSG00000166716",2353.3,-0.011,0.226662065196019,-0.046942655681642,0.962558931230432,0.984827,"ZNF592","ENSG00000166716"
"ENSG00000103241",2.76,0.072,1.5282166455659,0.0469059531895367,0.9625881833595,0.984827,"FOXF1","ENSG00000103241"
"ENSG00000130193",619.51,-0.014,0.298706185343527,-0.0467640157286598,0.962701308928615,0.984882,"THEM6","ENSG00000130193"
"ENSG00000279794",45.48,-0.022,0.468366157863227,-0.0467205894377438,0.962735920264842,0.984882,NA,"ENSG00000279794"
"ENSG00000277901",4.15,0.058,1.2387532507713,0.0465504155892445,0.962871551780363,0.984979,NA,"ENSG00000277901"
"ENSG00000177875",18.69,0.03,0.643172305364276,0.0464435682051573,0.962956711552227,0.984982,"CCDC184","ENSG00000177875"
"ENSG00000179088",4.69,0.053,1.14017202987005,0.0464667692910313,0.962938219728227,0.984982,"C12orf42","ENSG00000179088"
"ENSG00000242199",4.69,0.053,1.14933820318649,0.0462588588376735,0.963103930074885,0.985056,"RPS26P22","ENSG00000242199"
"ENSG00000204644",10.03,-0.041,0.88314348673132,-0.0462101499062455,0.963142752662905,0.985056,"ZFP57","ENSG00000204644"
"ENSG00000213463",1009.56,0.013,0.282702258722552,0.046153320872346,0.963188047344713,0.985056,"SYNJ2BP","ENSG00000213463"
"ENSG00000187902",4.34,-0.056,1.21689317171572,-0.046146828858639,0.963193221709027,0.985056,"SHISA7","ENSG00000187902"
"ENSG00000132275",515.14,-0.011,0.232502361153551,-0.0460854673805586,0.963242129051746,0.985064,"RRP8","ENSG00000132275"
"ENSG00000267076",28.74,0.025,0.5401331702583,0.0460124491822584,0.963300327407095,0.985082,NA,"ENSG00000267076"
"ENSG00000231073",7.92,-0.042,0.905476294170923,-0.0458830330466222,0.963403477600994,0.985103,NA,"ENSG00000231073"
"ENSG00000104164",1449.16,-0.014,0.312552299113611,-0.0458996329436244,0.963390246738996,0.985103,"BLOC1S6","ENSG00000104164"
"ENSG00000230163",50.32,-0.022,0.474618372584341,-0.0457051079251249,0.963545292530418,0.985157,NA,"ENSG00000230163"
"ENSG00000208772",23.54,-0.028,0.605672028020486,-0.0457224728653578,0.963531451782121,0.985157,"SNORD94","ENSG00000208772"
"ENSG00000100216",1987.92,-0.01,0.215140234622471,-0.045662442114482,0.963579299417169,0.985157,"TOMM22","ENSG00000100216"
"ENSG00000100024",3.1,0.071,1.54674529183365,0.0455921378759528,0.96363533572369,0.985173,"UPB1","ENSG00000100024"
"ENSG00000196345",310.03,-0.012,0.272824220228828,-0.0454481017726417,0.963750140902152,0.985248,"ZKSCAN7","ENSG00000196345"
"ENSG00000118997",12.52,0.035,0.765927666955648,0.045119632347617,0.964011953006538,0.985474,"DNAH7","ENSG00000118997"
"ENSG00000266469",274.21,-0.014,0.311418392846817,-0.044896458548985,0.964189839668543,0.985614,NA,"ENSG00000266469"
"ENSG00000232059",4.03,0.06,1.34924573136558,0.0446271240708508,0.964404522310925,0.985639,NA,"ENSG00000232059"
"ENSG00000164187",463.9,0.015,0.334495928196576,0.0447624424593482,0.964296661644361,0.985639,"LMBRD2","ENSG00000164187"
"ENSG00000272308",7.78,-0.044,0.99532350943937,-0.0446367286006029,0.964396866633809,0.985639,NA,"ENSG00000272308"
"ENSG00000164291",377.22,-0.012,0.260589593811949,-0.0447705751796906,0.964290179171187,0.985639,"ARSK","ENSG00000164291"
"ENSG00000251957",3.88,-0.056,1.25752739639899,-0.0445567984053551,0.964460578313842,0.985639,"RNU6-1095P","ENSG00000251957"
"ENSG00000215030",13781.45,0.012,0.280393624698636,0.0445781009166545,0.964443598240747,0.985639,"RPL13P12","ENSG00000215030"
"ENSG00000003393",2346.78,-0.01,0.223471378621108,-0.044488946819508,0.964514662414948,0.985652,"ALS2","ENSG00000003393"
"ENSG00000271698",3.27,-0.06,1.34688140959021,-0.0444326554409181,0.964559532066572,0.985656,NA,"ENSG00000271698"
"ENSG00000169155",690.91,0.01,0.232678629148905,0.044316618527503,0.964652025019049,0.985666,"ZBTB43","ENSG00000169155"
"ENSG00000261170",3.27,-0.06,1.35906830805302,-0.0443314978541938,0.964640164690263,0.985666,"LOC107984827","ENSG00000261170"
"ENSG00000134824",17827.01,0.013,0.302747336134386,0.0442172294183054,0.964731248395217,0.985694,"FADS2","ENSG00000134824"
"ENSG00000165572",365.76,-0.011,0.257479508442175,-0.0441799242847097,0.964760984526183,0.985694,"KBTBD6","ENSG00000165572"
"ENSG00000224687",63.69,0.017,0.393485511158041,0.0430278556079534,0.965679328846842,0.98582,"RASAL2-AS1","ENSG00000224687"
"ENSG00000133065",923.91,-0.011,0.258064892214633,-0.0438326700419324,0.965037785174251,0.98582,"SLC41A1","ENSG00000133065"
"ENSG00000135974",617,0.012,0.286518033282851,0.0424285160453415,0.966157096294759,0.98582,"C2orf49","ENSG00000135974"
"ENSG00000270557",10.49,-0.034,0.80161652639879,-0.0428533086045902,0.965818468866936,0.98582,NA,"ENSG00000270557"
"ENSG00000138395",8.46,-0.038,0.884587152849723,-0.0427139483737406,0.965929560523647,0.98582,"CDK15","ENSG00000138395"
"ENSG00000144455",945.22,0.01,0.227604055951049,0.0429465305714792,0.965744156912303,0.98582,"SUMF1","ENSG00000144455"
