"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol","ensembl_id"
"ENSG00000241644",60.56,-1.835,0.513094182063283,-3.57720656417111,0.000347285731406614,0.002546,"INMT","ENSG00000241644"
"ENSG00000130413",106.28,1.259,0.352010720344983,3.57699253133434,0.000347570100439918,0.002547,"STK33","ENSG00000130413"
"ENSG00000198948",314.05,-1.074,0.300451090827782,-3.57537849966719,0.000349721565375058,0.002562,"MFAP3L","ENSG00000198948"
"ENSG00000137561",9.7,4.081,1.14151583068066,3.57516309756707,0.00035000963143307,0.002563,"TTPA","ENSG00000137561"
"ENSG00000245275",42.65,-1.876,0.524890840319385,-3.57491222725098,0.000350345410347318,0.002564,"SAP30L-AS1","ENSG00000245275"
"ENSG00000254111",4.62,5.967,1.66913588729328,3.57498535616068,0.000350247499409526,0.002564,"LOC105379379","ENSG00000254111"
"ENSG00000256745",515.87,-1.015,0.284086989170828,-3.57410674094265,0.000351425556268834,0.00257,NA,"ENSG00000256745"
"ENSG00000185652",287.03,-1.064,0.297643564017451,-3.5736238741769,0.000352074566311545,0.002574,"NTF3","ENSG00000185652"
"ENSG00000172534",8187.07,1.031,0.288508265789584,3.57237498548012,0.000353758371695706,0.002585,"HCFC1","ENSG00000172534"
"ENSG00000135409",9.09,3.948,1.10511398403447,3.57219559857713,0.000354000846494075,0.002586,"AMHR2","ENSG00000135409"
"ENSG00000255418",4.56,5.956,1.66749306077504,3.57201663741257,0.000354242900703618,0.002587,NA,"ENSG00000255418"
"ENSG00000070985",11.66,3.989,1.11750767266418,3.56967656061754,0.000357422253452102,0.002605,"TRPM5","ENSG00000070985"
"ENSG00000169169",451.02,1.205,0.337575481372218,3.56839079639955,0.000359180500468796,0.002616,"CPT1C","ENSG00000169169"
"ENSG00000173894",2865.74,1.047,0.293363956489947,3.56828195998314,0.000359329701957594,0.002617,"CBX2","ENSG00000173894"
"ENSG00000145476",82.33,-1.491,0.417787927281324,-3.56819988975665,0.000359442248582797,0.002617,"CYP4V2","ENSG00000145476"
"ENSG00000261553",8.64,4.332,1.21518943058538,3.56516678327227,0.000363624880712838,0.002645,NA,"ENSG00000261553"
"ENSG00000125968",4753.26,3.621,1.01587374064831,3.56457227959876,0.000364450012904611,0.002651,"ID1","ENSG00000125968"
"ENSG00000136869",12.99,-4.446,1.24746789465733,-3.56441409640074,0.000364669855526957,0.002651,"TLR4","ENSG00000136869"
"ENSG00000005001",334.61,1.231,0.345373118144828,3.56424235619013,0.000364908680038258,0.002652,"PRSS22","ENSG00000005001"
"ENSG00000160050",297.6,-1.024,0.287394205291657,-3.56384664509149,0.000365459518612503,0.002656,"CCDC28B","ENSG00000160050"
"ENSG00000196776",2128.56,1.01,0.283539737271799,3.56369596876914,0.000365669467676502,0.002656,"CD47","ENSG00000196776"
"ENSG00000254290",4.89,6.038,1.69452044084936,3.56315120781362,0.00036642946683109,0.002661,NA,"ENSG00000254290"
"ENSG00000175416",2589.19,-1.113,0.312384263175253,-3.56284832812973,0.00036685265458429,0.002663,"CLTB","ENSG00000175416"
"ENSG00000184058",30.62,-2.322,0.651813849546509,-3.56254486626727,0.00036727711399855,0.002666,"TBX1","ENSG00000184058"
"ENSG00000233718",61.45,1.475,0.414042709992019,3.5616865488111,0.000368480150616981,0.002673,"MYCNOS","ENSG00000233718"
"ENSG00000114854",249.39,1.049,0.294701487627364,3.55924460709644,0.000371923011470547,0.002694,"TNNC1","ENSG00000114854"
"ENSG00000250802",78.95,1.282,0.360211099604991,3.55906458195099,0.000372178013056937,0.002695,"ZBED3-AS1","ENSG00000250802"
"ENSG00000110090",173.45,-1.096,0.308297936539793,-3.55463751308012,0.000378500524215536,0.002736,"CPT1A","ENSG00000110090"
"ENSG00000102996",6648.4,-1.009,0.283895408935419,-3.55423290789695,0.000379083339854503,0.00274,"MMP15","ENSG00000102996"
"ENSG00000134533",24.24,2.086,0.586945979426349,3.55330477211367,0.000380423448408256,0.002748,"RERG","ENSG00000134533"
"ENSG00000161996",1485.78,1.007,0.283514908636028,3.55306573172606,0.000380769308301514,0.00275,"WDR90","ENSG00000161996"
"ENSG00000258102",190.02,-1.026,0.288843460185018,-3.55153814527669,0.000382986473696012,0.002765,"MAP1LC3B2","ENSG00000258102"
"ENSG00000130270",22.48,-2.47,0.6954573980624,-3.55135295334391,0.000383256083019154,0.002766,"ATP8B3","ENSG00000130270"
"ENSG00000176723",40.04,-1.699,0.47849690335901,-3.55053291014167,0.000384452065664592,0.002773,"ZNF843","ENSG00000176723"
"ENSG00000133124",42.55,2.094,0.589794297269433,3.54997403020106,0.000385269155381065,0.002777,"IRS4","ENSG00000133124"
"ENSG00000073067",32.19,1.785,0.502860836786926,3.54893739551071,0.000386789027362597,0.002786,"CYP2W1","ENSG00000073067"
"ENSG00000261696",4.78,6.046,1.70358843878844,3.54882901852288,0.000386948248446405,0.002786,NA,"ENSG00000261696"
"ENSG00000259000",16.71,2.578,0.726501148012844,3.54866127171146,0.000387194812954442,0.002787,"DOCK11P1","ENSG00000259000"
"ENSG00000279141",16.2,2.816,0.793775791165124,3.54777154673464,0.000388505041502886,0.002794,"LINC01451","ENSG00000279141"
"ENSG00000260645",79.2,-1.589,0.447920516449354,-3.54680489131647,0.000389933254963247,0.002802,NA,"ENSG00000260645"
"ENSG00000156587",667.66,1.037,0.292487347560977,3.54648374756744,0.000390408822949843,0.002805,"UBE2L6","ENSG00000156587"
"ENSG00000113742",635.55,-1.169,0.329550511717032,-3.54628896840111,0.000390697527047792,0.002806,"CPEB4","ENSG00000113742"
"ENSG00000264456",32.54,1.827,0.515358680602036,3.54568586099272,0.000391592726041945,0.002811,NA,"ENSG00000264456"
"ENSG00000137463",9.82,3.747,1.05668779277753,3.54557660650383,0.000391755098599125,0.002812,"MGARP","ENSG00000137463"
"ENSG00000253944",7.93,4.802,1.35507162668623,3.54389822509309,0.000394257406567415,0.002827,NA,"ENSG00000253944"
"ENSG00000248213",108.39,1.52,0.42892185137854,3.54304959979952,0.000395528303692233,0.002835,NA,"ENSG00000248213"
"ENSG00000243364",594.04,1.03,0.290654189187871,3.54261663585875,0.000396178182056216,0.002839,"EFNA4","ENSG00000243364"
"ENSG00000188501",50.3,-1.542,0.435199696232276,-3.54215265761295,0.000396875720203943,0.002843,"LCTL","ENSG00000188501"
"ENSG00000254067",7.12,-6.04,1.70541362011089,-3.54172865257681,0.000397514166487974,0.002847,NA,"ENSG00000254067"
"ENSG00000138316",22.33,-2.616,0.738747552936377,-3.54142012277057,0.000397979338779215,0.00285,"ADAMTS14","ENSG00000138316"
"ENSG00000184905",56.05,1.733,0.48943950075156,3.54131127656563,0.000398143568197896,0.00285,"TCEAL2","ENSG00000184905"
"ENSG00000162927",113.36,-1.501,0.424103206011226,-3.53884717848974,0.000401878435253315,0.002875,"PUS10","ENSG00000162927"
"ENSG00000124731",20.59,-3.067,0.866657105782018,-3.53887507142861,0.000401835974998159,0.002875,"TREM1","ENSG00000124731"
"ENSG00000278918",23.48,2.17,0.613205939938004,3.53851625057943,0.000402382512941064,0.002878,NA,"ENSG00000278918"
"ENSG00000173838",33.46,-2.069,0.584819908981162,-3.53718505954489,0.000404416189370559,0.002891,"MARCHF10","ENSG00000173838"
"ENSG00000119782",168.31,-1.109,0.313618796218957,-3.53665989207074,0.000405221131969138,0.002895,"FKBP1B","ENSG00000119782"
"ENSG00000204267",128.96,1.147,0.324445345828084,3.53575696624337,0.000406608577655289,0.002904,"TAP2","ENSG00000204267"
"ENSG00000143951",117.41,1.182,0.334454165262222,3.53453360068641,0.000408495494635166,0.002917,"WDPCP","ENSG00000143951"
"ENSG00000262877",222.36,1.219,0.345241423722817,3.53145847966634,0.000413274737784902,0.00295,NA,"ENSG00000262877"
"ENSG00000167771",1241.75,1.152,0.32620388615415,3.53106011378726,0.000413897670660388,0.002954,"RCOR2","ENSG00000167771"
"ENSG00000115718",18.52,-2.624,0.743530017474465,-3.52890218686363,0.000417287334291014,0.002976,"PROC","ENSG00000115718"
"ENSG00000151490",9.68,3.729,1.05701248260585,3.52801778714631,0.000418684021579126,0.002985,"PTPRO","ENSG00000151490"
"ENSG00000159714",197.12,1.114,0.315844856879814,3.52757766034134,0.000419380717123994,0.002989,"ZDHHC1","ENSG00000159714"
"ENSG00000070915",96.94,-3.898,1.10524848809867,-3.52681121937376,0.000420596534148452,0.002996,"SLC12A3","ENSG00000070915"
"ENSG00000221844",18.15,2.704,0.767077454498291,3.5251632622303,0.000423221869484173,0.003013,"DPP3P2","ENSG00000221844"
"ENSG00000187323",22.81,2.557,0.725312894851517,3.52502184440214,0.000423447871520573,0.003013,"DCC","ENSG00000187323"
"ENSG00000183844",9.99,3.448,0.978094960428915,3.52508037191762,0.000423354324120149,0.003013,"FAM3B","ENSG00000183844"
"ENSG00000092969",347.75,-2.952,0.838061600047425,-3.52284662909971,0.000426938345627304,0.003034,"TGFB2","ENSG00000092969"
"ENSG00000260777",12.57,-3.908,1.10942325215331,-3.52291368638366,0.000426830341562443,0.003034,NA,"ENSG00000260777"
"ENSG00000164040",3980.19,-1.049,0.298083896791458,-3.52049042905684,0.000430749538078752,0.00306,"PGRMC2","ENSG00000164040"
"ENSG00000171823",767.24,1.101,0.312876991175171,3.51832010551037,0.00043428815411159,0.003084,"FBXL14","ENSG00000171823"
"ENSG00000229891",19.25,2.505,0.712335265077379,3.51709790831063,0.000436292818236419,0.003096,"LINC01315","ENSG00000229891"
"ENSG00000085465",74.01,1.431,0.407004329551633,3.51687246523453,0.00043666353533765,0.003098,"OVGP1","ENSG00000085465"
"ENSG00000128185",1591.99,-1.013,0.28797344598783,-3.51629164346027,0.000437619989979268,0.003104,"DGCR6L","ENSG00000128185"
"ENSG00000163754",1639.21,-1.089,0.309794768478644,-3.51491718719543,0.000439891138879956,0.003118,"GYG1","ENSG00000163754"
"ENSG00000277704",7.04,-6.02,1.71343659431347,-3.51352326575192,0.000442205685682137,0.00313,"LOC100420879","ENSG00000277704"
"ENSG00000225449",16.55,-2.774,0.789688625659675,-3.513407457226,0.000442398491334346,0.00313,NA,"ENSG00000225449"
"ENSG00000259236",11.91,-4.32,1.22994203104726,-3.51257344210919,0.000443789333661247,0.003139,NA,"ENSG00000259236"
"ENSG00000102053",161.46,1.113,0.316925922209379,3.51246907202744,0.000443963673100986,0.00314,"ZC3H12B","ENSG00000102053"
"ENSG00000261888",79.19,1.455,0.414672219139047,3.50941028724498,0.000449101536603587,0.003173,NA,"ENSG00000261888"
"ENSG00000137821",177.88,1.085,0.309322584549415,3.50816558506403,0.000451208114024919,0.003186,"LRRC49","ENSG00000137821"
"ENSG00000173917",1547.9,1.231,0.350900077950983,3.50750407842271,0.000452331420193763,0.003193,"HOXB2","ENSG00000173917"
"ENSG00000165588",172.33,-3.462,0.987606076590819,-3.50591895746923,0.000455033746480568,0.003209,"OTX2","ENSG00000165588"
"ENSG00000144218",518,-1.256,0.358476813085702,-3.50321611554868,0.000459676345459052,0.003238,"AFF3","ENSG00000144218"
"ENSG00000149212",16272.06,-1.304,0.372356861988439,-3.50099491799161,0.00046352468284535,0.003262,"SESN3","ENSG00000149212"
"ENSG00000135929",277.62,1.173,0.335043533033242,3.49995078744747,0.000465344059354731,0.003273,"CYP27A1","ENSG00000135929"
"ENSG00000226508",32.14,1.802,0.514823066411892,3.49968053990775,0.000465816044481246,0.003276,"LINC01918","ENSG00000226508"
"ENSG00000253676",90.17,-1.361,0.38902586291211,-3.49910085032867,0.000466829974551012,0.003282,NA,"ENSG00000253676"
"ENSG00000075340",330.79,1.36,0.388802280367293,3.4983934486057,0.000468070074259173,0.00329,"ADD2","ENSG00000075340"
"ENSG00000224837",743.87,-1.024,0.292869870360687,-3.4980385656246,0.000468693353397488,0.003293,NA,"ENSG00000224837"
"ENSG00000175697",58.1,1.392,0.397897219918059,3.49732975772472,0.000469940547337357,0.003301,"GPR156","ENSG00000175697"
"ENSG00000103196",690.2,-1.223,0.349626010970409,-3.49693103290985,0.000470643489763937,0.003305,"CRISPLD2","ENSG00000103196"
"ENSG00000196502",99.06,1.268,0.362673386103144,3.49555752906453,0.00047307246097703,0.003319,"SULT1A1","ENSG00000196502"
"ENSG00000087085",693.35,-1.048,0.299698737763383,-3.49546283578716,0.000473240351349542,0.003319,"ACHE","ENSG00000087085"
"ENSG00000267796",153.59,-1.54,0.440856425837666,-3.49359547660894,0.000476562539914855,0.003341,"LIN37","ENSG00000267796"
"ENSG00000198400",20.24,2.274,0.650856369853759,3.49340243208026,0.00047690722022582,0.003342,"NTRK1","ENSG00000198400"
"ENSG00000224596",12.64,2.999,0.858611255379433,3.49309747739691,0.000477452189564086,0.003345,"ZMIZ1-AS1","ENSG00000224596"
"ENSG00000250366",25.06,-2.298,0.658077363098211,-3.49135289698739,0.000480581025534127,0.003366,"TUNAR","ENSG00000250366"
"ENSG00000251348",48.41,2.019,0.578466351939123,3.48977190506647,0.000483432980184682,0.003384,NA,"ENSG00000251348"
"ENSG00000118402",503.73,-1.095,0.313900545286136,-3.48968436705653,0.000483591350458483,0.003384,"ELOVL4","ENSG00000118402"
"ENSG00000170703",8.66,4.342,1.2442674363262,3.48974566501167,0.000483480447567144,0.003384,"TTLL6","ENSG00000170703"
"ENSG00000254810",17.58,-2.75,0.788586171985306,-3.48751534299926,0.000487530949551045,0.003409,NA,"ENSG00000254810"
"ENSG00000121454",166.6,1.102,0.316090486020618,3.48716949147027,0.00048816187959463,0.003413,"LHX4","ENSG00000121454"
"ENSG00000153283",20.09,-2.814,0.807107400765183,-3.48601641725233,0.000490270915525602,0.003427,"CD96","ENSG00000153283"
"ENSG00000159899",323,-1.193,0.342248149348732,-3.48518518389971,0.000491796554104532,0.003435,"NPR2","ENSG00000159899"
"ENSG00000175874",16.2,2.634,0.755991265874827,3.48442365776495,0.000493198137343679,0.003444,"CREG2","ENSG00000175874"
"ENSG00000119508",23.36,-2.386,0.684943813808612,-3.48401975074058,0.000493943036071735,0.003448,"NR4A3","ENSG00000119508"
"ENSG00000248971",87.19,-1.425,0.409101568147337,-3.48299618057151,0.000495835438637784,0.00346,"KRT8P46","ENSG00000248971"
"ENSG00000171345",62033.35,-1.02,0.29308865919929,-3.48033996473614,0.000500777899727932,0.003494,"KRT19","ENSG00000171345"
"ENSG00000157542",95.69,-4.064,1.16806603964,-3.47944922706424,0.000502445566954536,0.003504,"KCNJ6","ENSG00000157542"
"ENSG00000178301",69.48,1.35,0.388014538358682,3.479286494053,0.000502750799665994,0.003504,"AQP11","ENSG00000178301"
"ENSG00000267194",138.24,-1.22,0.350639287751014,-3.47916509188849,0.000502978622112439,0.003504,NA,"ENSG00000267194"
"ENSG00000229214",18.19,2.397,0.689215880188979,3.47798537115292,0.000505197495302691,0.003519,"LINC00242","ENSG00000229214"
"ENSG00000166558",7.32,4.717,1.35634340205498,3.47772302036306,0.000505692175533534,0.003521,"SLC38A8","ENSG00000166558"
"ENSG00000166396",347.62,-3.55,1.02115141105251,-3.47632785779701,0.000508330443997282,0.003538,"SERPINB7","ENSG00000166396"
"ENSG00000135097",829.81,1.082,0.311320190617832,3.47421680958777,0.000512346866944571,0.003562,"MSI1","ENSG00000135097"
"ENSG00000158113",22.97,2.072,0.596654709652277,3.4726822254227,0.000515285071439654,0.003581,"LRRC43","ENSG00000158113"
"ENSG00000137501",163.23,-1.289,0.3713507122627,-3.47171042507335,0.000517153851424328,0.003591,"SYTL2","ENSG00000137501"
"ENSG00000081803",100.37,1.496,0.431155360546372,3.47030005678247,0.000519877240314237,0.003607,"CADPS2","ENSG00000081803"
"ENSG00000156222",12.19,-4.447,1.28155554523392,-3.46976150564242,0.000520920692295199,0.003613,"SLC28A1","ENSG00000156222"
"ENSG00000175087",206.55,1.115,0.321581176527017,3.46789653179341,0.000524549213471047,0.003634,"PDIK1L","ENSG00000175087"
"ENSG00000188293",7.15,-6.04,1.74199177526792,-3.46758100277727,0.00052516543624212,0.003638,"IGFL1","ENSG00000188293"
"ENSG00000179141",20.92,-2.588,0.746643429244059,-3.4665274001467,0.000527227995121339,0.003649,NA,"ENSG00000179141"
"ENSG00000224592",14.27,-3.151,0.909347105213044,-3.46552570581143,0.000529195935013002,0.00366,NA,"ENSG00000224592"
"ENSG00000265018",72.5,-1.455,0.419939204945183,-3.4639945512504,0.000532217290879548,0.003679,NA,"ENSG00000265018"
"ENSG00000112137",158.63,1.113,0.321609105641653,3.46210049427007,0.000535976984897961,0.003703,"PHACTR1","ENSG00000112137"
"ENSG00000241839",588.96,-1.067,0.308197169108448,-3.46160967030802,0.000536955297512063,0.003708,"PLEKHO2","ENSG00000241839"
"ENSG00000164308",30.35,-2.061,0.595492271164288,-3.46042775145014,0.000539317935001547,0.003723,"ERAP2","ENSG00000164308"
"ENSG00000243742",13.91,2.704,0.78144579836978,3.45993916749344,0.000540297433370236,0.003727,"RPLP0P2","ENSG00000243742"
"ENSG00000228064",33.3,-2.041,0.590299627977395,-3.45838835604578,0.000543417443873992,0.003746,NA,"ENSG00000228064"
"ENSG00000271013",23.72,2.163,0.625682869935573,3.45774235293879,0.000544722055188714,0.003753,NA,"ENSG00000271013"
"ENSG00000124787",159.05,-1.026,0.297029647392458,-3.45382953268706,0.000552686610181706,0.003805,"RPP40","ENSG00000124787"
"ENSG00000139211",53.88,-1.494,0.432667717070413,-3.45242632045071,0.000555569181304521,0.003824,"AMIGO2","ENSG00000139211"
"ENSG00000168497",11.75,-4.39,1.27170891007313,-3.452078261172,0.000556286351976236,0.003828,"CAVIN2","ENSG00000168497"
"ENSG00000181143",72.77,-2.106,0.610697325045372,-3.44772369486489,0.000565332049030257,0.003888,"MUC16","ENSG00000181143"
"ENSG00000281406",181.73,1.058,0.307070302511064,3.44653081000553,0.000567833812945732,0.003901,"BLACAT1","ENSG00000281406"
"ENSG00000183378",95.29,1.335,0.387405552026092,3.44657198422043,0.00056774728928863,0.003901,"OVCH2","ENSG00000183378"
"ENSG00000223518",12.23,2.942,0.853526742714729,3.44663307712931,0.000567618931032842,0.003901,NA,"ENSG00000223518"
"ENSG00000249406",25.51,2.114,0.613210988589481,3.44666770557687,0.000567546187500843,0.003901,NA,"ENSG00000249406"
"ENSG00000244405",64.93,-1.919,0.556918657643359,-3.44618923311105,0.000568552077600176,0.003904,"ETV5","ENSG00000244405"
"ENSG00000213088",25.25,2.083,0.604654217587535,3.44503051560618,0.000570994925731871,0.003918,"ACKR1","ENSG00000213088"
"ENSG00000147082",32.63,-1.994,0.57902368724463,-3.44452763143662,0.000572058161844204,0.003924,"CCNB3","ENSG00000147082"
"ENSG00000261411",4.32,5.867,1.70405723030377,3.44282187379358,0.000575678352599772,0.003947,NA,"ENSG00000261411"
"ENSG00000163644",423.31,-1.023,0.297135757103876,-3.44138347290549,0.000578747689229528,0.003967,"PPM1K","ENSG00000163644"
"ENSG00000007314",17.04,2.666,0.774628219665233,3.4411838385936,0.000579174881672164,0.003968,"SCN4A","ENSG00000007314"
"ENSG00000102290",227.72,1.348,0.392111915040264,3.43750188820368,0.000587106626072912,0.00402,"PCDH11X","ENSG00000102290"
"ENSG00000250103",10.52,3.854,1.12178757962929,3.43519016829193,0.000592138141005238,0.004049,"PANCR","ENSG00000250103"
"ENSG00000136717",1370.75,-1.088,0.316736324142461,-3.43412665880421,0.000594466350472397,0.004063,"BIN1","ENSG00000136717"
"ENSG00000183508",45.67,-1.687,0.491237688463015,-3.43374464711193,0.000595304719335026,0.004066,"TENT5C","ENSG00000183508"
"ENSG00000081087",596.58,-1.054,0.307078207974811,-3.43377304962446,0.000595242348883928,0.004066,"OSTM1","ENSG00000081087"
"ENSG00000168763",1432.93,1.035,0.301515732672847,3.43334636750135,0.000596179961773078,0.004071,"CNNM3","ENSG00000168763"
"ENSG00000088543",103.43,-1.213,0.353380118818805,-3.43291111635386,0.000597137820927945,0.004076,"C3orf18","ENSG00000088543"
"ENSG00000139144",156.81,1.516,0.441856853440857,3.43205047945049,0.000599036046359962,0.004087,"PIK3C2G","ENSG00000139144"
"ENSG00000168619",11.31,-4.243,1.23697503067842,-3.42984932520662,0.000603916505803949,0.004117,"ADAM18","ENSG00000168619"
"ENSG00000283097",6.05,5.371,1.56605255999659,3.42939497203478,0.000604928506750253,0.004121,NA,"ENSG00000283097"
"ENSG00000223572",73.75,-1.501,0.437812256092488,-3.42771850569072,0.000608676245813202,0.004146,"CKMT1A","ENSG00000223572"
"ENSG00000211771",12.36,-3.886,1.13399636936847,-3.42641526931695,0.000611604544642411,0.004163,"TRBJ2-7","ENSG00000211771"
"ENSG00000023572",138.17,-1.143,0.333781092305884,-3.42453922310557,0.00061584294024278,0.00419,"GLRX2","ENSG00000023572"
"ENSG00000172824",39.26,1.968,0.574925001723948,3.42354219417853,0.000618106551609834,0.004204,"CES4A","ENSG00000172824"
"ENSG00000269899",22.96,-2.161,0.63159619781844,-3.42186080504642,0.000621941449186208,0.004228,NA,"ENSG00000269899"
"ENSG00000130813",21.45,-2.279,0.666126407821237,-3.42052441174804,0.000625005260621082,0.004245,"SHFL","ENSG00000130813"
"ENSG00000270164",11.19,-4.225,1.23570185865328,-3.41935548459195,0.000627696646555765,0.004261,"LINC01480","ENSG00000270164"
"ENSG00000197358",37.25,-1.791,0.523834474620561,-3.41919915729958,0.000628057397233361,0.004261,"BNIP3P1","ENSG00000197358"
"ENSG00000185633",31.75,1.991,0.582235928089832,3.41876385767496,0.000629062938573787,0.004265,"NDUFA4L2","ENSG00000185633"
"ENSG00000225218",21.87,2.149,0.62849492002177,3.41882775662725,0.000628915238379074,0.004265,NA,"ENSG00000225218"
"ENSG00000183067",19.06,2.616,0.765148789463279,3.41846179331251,0.00062976158672619,0.004269,"IGSF5","ENSG00000183067"
"ENSG00000079112",11.29,-4.24,1.24045213338404,-3.41828458671739,0.000630171785789955,0.00427,"CDH17","ENSG00000079112"
"ENSG00000136010",154.88,-1.508,0.441224378060904,-3.41764363259115,0.00063165754722423,0.004279,"ALDH1L2","ENSG00000136010"
"ENSG00000075461",4637.01,-1.06,0.310113527782028,-3.41664451116437,0.000633980057478896,0.004292,"CACNG4","ENSG00000075461"
"ENSG00000099282",1153.01,-1.163,0.340780581334026,-3.41402072875832,0.000640117054119489,0.004333,"TSPAN15","ENSG00000099282"
"ENSG00000130307",89.46,-1.505,0.440841466595541,-3.41324764187552,0.000641935807255534,0.004341,"USHBP1","ENSG00000130307"
"ENSG00000126709",248.7,-1.446,0.423753866719027,-3.41136910670631,0.000646375270945378,0.004369,"IFI6","ENSG00000126709"
"ENSG00000111052",55.63,1.47,0.430883496073332,3.41083968338628,0.000647631583031457,0.004375,"LIN7A","ENSG00000111052"
"ENSG00000174407",15.85,2.465,0.722830015188019,3.41024077357552,0.000649055522781377,0.004383,"MIR1-1HG","ENSG00000174407"
"ENSG00000259318",48.48,1.501,0.440340239663466,3.40967239892002,0.000650409555903204,0.004391,NA,"ENSG00000259318"
"ENSG00000130957",27.55,2.014,0.591600955400999,3.40502799481041,0.000661572713524149,0.004455,"FBP2","ENSG00000130957"
"ENSG00000188517",358.22,1.426,0.418806918325406,3.40441778715257,0.000663052561186196,0.004464,"COL25A1","ENSG00000188517"
"ENSG00000227755",10.78,3.596,1.05659591273439,3.40365950385863,0.000664895803974672,0.004474,NA,"ENSG00000227755"
"ENSG00000280020",15.93,2.358,0.692801946681147,3.40332097660095,0.000665720236814663,0.004477,NA,"ENSG00000280020"
"ENSG00000258302",55.4,1.706,0.501431312745561,3.40299637511823,0.000666511648036958,0.004481,NA,"ENSG00000258302"
"ENSG00000151917",375.72,-1.006,0.295530616716092,-3.40245399385333,0.000667835980632895,0.004489,"BEND6","ENSG00000151917"
"ENSG00000128683",51.48,-1.862,0.547473238106765,-3.40180141640068,0.000669432621888468,0.004497,"GAD1","ENSG00000128683"
"ENSG00000263874",54.08,-1.487,0.4373438720835,-3.40051589144148,0.000672588263134588,0.004516,"LASP1NB","ENSG00000263874"
"ENSG00000176753",51.3,1.416,0.416592113172931,3.3984307932876,0.000677736077689121,0.004545,"PAK6-AS1","ENSG00000176753"
"ENSG00000168907",101.23,-1.947,0.573016596853756,-3.39785266183449,0.000679169875110937,0.004553,"PLA2G4F","ENSG00000168907"
"ENSG00000126353",49.88,-2.361,0.695747752834169,-3.39336520643961,0.000690395269397664,0.004621,"CCR7","ENSG00000126353"
"ENSG00000204542",13.14,-3.893,1.14743448587554,-3.39242489150066,0.000692769220000819,0.004636,"C6orf15","ENSG00000204542"
"ENSG00000211454",37.82,1.677,0.494660395347711,3.39104920873559,0.000696255986528328,0.004656,"AKR7L","ENSG00000211454"
"ENSG00000179598",37.63,1.656,0.488348413107911,3.39080451983631,0.000696877873934832,0.004658,"PLD6","ENSG00000179598"
"ENSG00000279266",16.23,-2.943,0.868417979761026,-3.3892201996266,0.000700917000814263,0.004682,NA,"ENSG00000279266"
"ENSG00000144649",54.61,1.608,0.474801924062485,3.3867880253313,0.000707160034332515,0.004723,"GASK1A","ENSG00000144649"
"ENSG00000142623",11.88,-4.412,1.30318240760375,-3.38545180941157,0.000710611856776301,0.004743,"PADI1","ENSG00000142623"
"ENSG00000155016",237.4,1.297,0.383354574350103,3.38440113810257,0.00071333702481764,0.00476,"CYP2U1","ENSG00000155016"
"ENSG00000230102",9.87,3.753,1.1090217147416,3.38361626731368,0.000715379108235002,0.004772,"LINC02028","ENSG00000230102"
"ENSG00000138696",52.49,-1.475,0.435917432949342,-3.3826817073163,0.000717817738024253,0.004787,"BMPR1B","ENSG00000138696"
"ENSG00000279713",11.79,-3.731,1.10355043820766,-3.38049484353439,0.000723554327282518,0.004821,NA,"ENSG00000279713"
"ENSG00000164172",1031.1,-1.062,0.314377263703732,-3.37893858492769,0.000727662617989038,0.004847,"MOCS2","ENSG00000164172"
"ENSG00000260834",10.91,-5.169,1.53035107870705,-3.37774244570615,0.000730834963690395,0.004866,NA,"ENSG00000260834"
"ENSG00000237476",15.47,-3.15,0.932733094802633,-3.37666310125002,0.000733708573510894,0.004882,"LINC01637","ENSG00000237476"
"ENSG00000236098",6.21,-5.84,1.72958945922154,-3.37640992710153,0.000734384133610655,0.004885,NA,"ENSG00000236098"
"ENSG00000105711",101.95,-1.167,0.345753114141977,-3.3762068272612,0.000734926494972048,0.004888,"SCN1B","ENSG00000105711"
"ENSG00000168679",248.02,1.007,0.298197840731287,3.37555752692391,0.000736662894915995,0.004898,"SLC16A4","ENSG00000168679"
"ENSG00000233588",94.34,-1.322,0.391643480635142,-3.37463660738639,0.00073913221187203,0.004912,NA,"ENSG00000233588"
"ENSG00000172575",560.49,3.434,1.01769013790245,3.37443434958456,0.00073967556651614,0.004914,"RASGRP1","ENSG00000172575"
"ENSG00000230873",9.09,3.644,1.08024330269274,3.37341803385741,0.000742411463797163,0.004931,"STMND1","ENSG00000230873"
"ENSG00000167074",710.9,-1.183,0.35088036255516,-3.37258954393852,0.000744648688963805,0.004944,"TEF","ENSG00000167074"
"ENSG00000224106",4.17,5.814,1.72435852768456,3.37162281318508,0.000747267129782416,0.004959,NA,"ENSG00000224106"
"ENSG00000007062",1612.98,1.104,0.327540825266229,3.37132455156581,0.000748076711395923,0.004963,"PROM1","ENSG00000007062"
"ENSG00000036448",8.63,4.289,1.27268923200438,3.3697412293148,0.000752388032404916,0.00499,"MYOM2","ENSG00000036448"
"ENSG00000130643",14.39,-3.036,0.90109165377771,-3.36912025919335,0.000754085198760538,0.004997,"CALY","ENSG00000130643"
"ENSG00000107249",77.69,-1.582,0.469770979152425,-3.36786493247349,0.000757526980534603,0.005018,"GLIS3","ENSG00000107249"
"ENSG00000158164",236.86,1.01,0.299875939592088,3.36750535863762,0.000758515523298657,0.005024,"TMSB15A","ENSG00000158164"
