"","3373-EN-1","3373-EN-10","3373-EN-11","3373-EN-2","3373-EN-3"
"ENSG00000130529",1826,241,256,1712,1711
"ENSG00000063127",33,285,188,45,54
"ENSG00000265407",0,9,0,1,2
"ENSG00000197813",25,98,75,22,36
"ENSG00000104894",160,470,383,150,175
"ENSG00000074219",3013,3394,2827,2541,2895
"ENSG00000268157",8,22,19,15,13
"ENSG00000104901",47,33,23,47,49
"ENSG00000268686",5,8,4,4,1
"ENSG00000104872",1152,1431,1227,955,1028
"ENSG00000161618",1375,1048,1024,1068,1084
"ENSG00000090554",9,3,1,5,9
"ENSG00000142541",27128,30235,28677,24843,24840
"ENSG00000142534",19853,21987,21264,18435,18228
"ENSG00000104870",1293,1170,965,1044,941
"ENSG00000142552",1010,293,111,911,786
"ENSG00000142546",1590,1253,1156,1225,1236
"ENSG00000126460",196,222,181,192,202
"ENSG00000126464",2986,3989,3784,2474,2731
"ENSG00000126458",1581,183,97,1359,1086
"ENSG00000126461",6395,6585,5636,5128,5426
"ENSG00000126456",3196,2387,2081,2533,2475
"ENSG00000126453",2049,1550,1598,1698,1821
"ENSG00000126457",7187,8642,8794,4996,5238
"ENSG00000224420",28,33,28,15,25
"ENSG00000169169",315,816,588,181,392
"ENSG00000243829",22,14,15,14,13
"ENSG00000126467",7,0,0,1,3
"ENSG00000196961",9536,6539,5489,7542,7838
"ENSG00000010361",319,357,408,233,249
"ENSG00000104973",1954,2079,1959,1514,1702
"ENSG00000268006",468,912,603,519,551
"ENSG00000104960",2761,2957,3028,1800,1961
"ENSG00000268047",25,35,13,27,15
"ENSG00000269352",127,129,115,92,96
"ENSG00000039650",1249,1319,1076,954,1028
"ENSG00000204673",3092,3192,2542,2510,2450
"ENSG00000104946",1292,1682,1382,998,1157
"ENSG00000104951",1,10,4,7,3
"ENSG00000213024",3357,4587,3863,3029,3380
"ENSG00000169136",395,678,471,386,382
"ENSG00000161643",4,1,4,1,4
"ENSG00000105053",1032,939,713,1129,1068
"ENSG00000142528",405,501,379,457,499
"ENSG00000269091",1,4,4,1,6
"ENSG00000204666",5,0,0,2,3
"ENSG00000161652",1,6,9,3,3
"ENSG00000105357",2063,5449,2139,1557,2578
"ENSG00000131398",899,2655,1940,990,985
"ENSG00000131408",1574,1224,921,1258,1166
"ENSG00000131401",42,40,39,17,25
"ENSG00000131400",21,36,36,15,19
"ENSG00000269392",1,3,1,4,7
"ENSG00000062822",4167,4569,3971,3140,3457
"ENSG00000269404",3,4,2,0,6
"ENSG00000086967",4,16,12,2,9
"ENSG00000142530",87,129,112,91,96
"ENSG00000161671",5641,7030,5184,4524,4456
"ENSG00000161677",854,349,269,693,598
"ENSG00000204653",31,76,47,27,31
"ENSG00000131409",58,108,75,54,70
"ENSG00000213023",34,87,99,13,39
"ENSG00000235034",53,69,64,26,37
"ENSG00000161681",17,29,19,8,18
"ENSG00000105472",656,167,211,462,426
"ENSG00000142511",7,27,3,3,0
"ENSG00000261341",5,14,7,5,10
"ENSG00000142513",15,26,12,14,10
"ENSG00000167747",3390,3851,3684,3375,2940
"ENSG00000221241",1,8,4,5,3
"ENSG00000180279",13,0,4,8,8
"ENSG00000167754",3,8,1,4,9
"ENSG00000167755",426,449,164,330,657
"ENSG00000169035",14,21,6,27,22
"ENSG00000129455",19,3,3,10,16
"ENSG00000129451",8,9,4,9,15
"ENSG00000129437",9,18,12,3,7
"ENSG00000142544",453,299,312,358,334
"ENSG00000142549",811,875,628,591,829
"ENSG00000186806",241,253,182,241,228
"ENSG00000105379",302,219,152,234,245
"ENSG00000268520",7,7,6,5,4
"ENSG00000160318",24,24,25,33,26
"ENSG00000105374",1,2,3,8,4
"ENSG00000262874",15,7,7,8,16
"ENSG00000142512",14,7,8,10,10
"ENSG00000105492",61,104,43,41,71
"ENSG00000105497",280,636,318,354,381
"ENSG00000269388",59,21,31,64,59
"ENSG00000269959",37,55,43,38,54
"ENSG00000182310",684,769,563,585,602
"ENSG00000105509",6,13,16,10,11
"ENSG00000161551",363,476,275,471,540
"ENSG00000283236",13,43,23,21,24
"ENSG00000268095",1,3,2,0,4
"ENSG00000198093",248,592,304,324,376
"ENSG00000176024",183,333,176,246,253
"ENSG00000269235",8,16,14,15,17
"ENSG00000256683",272,413,182,313,314
"ENSG00000197619",153,228,116,220,274
"ENSG00000142556",385,686,348,461,641
"ENSG00000256087",308,678,324,421,447
"ENSG00000275055",2,9,5,3,2
"ENSG00000260160",15,26,9,33,23
"ENSG00000197608",441,594,332,466,637
"ENSG00000270248",2,6,6,3,1
"ENSG00000204611",300,461,323,337,441
"ENSG00000243680",2,3,3,2,3
"ENSG00000196267",200,267,156,312,334
"ENSG00000267927",6,3,2,2,2
"ENSG00000105568",13363,11496,9164,10764,10918
"ENSG00000196214",664,1258,616,906,950
"ENSG00000269102",4,22,7,8,14
"ENSG00000198464",475,1229,572,716,825
"ENSG00000269535",1,13,7,7,6
"ENSG00000167554",63,154,78,65,114
"ENSG00000221923",265,326,190,339,391
"ENSG00000269834",80,137,76,69,105
"ENSG00000277977",2,7,3,4,13
"ENSG00000167555",116,182,77,105,154
"ENSG00000258405",32,35,44,13,29
"ENSG00000198482",261,418,207,232,310
"ENSG00000167562",385,842,314,522,434
"ENSG00000123870",139,239,129,129,180
"ENSG00000167766",3258,2620,1212,4867,4246
"ENSG00000268970",63,133,101,81,90
"ENSG00000269825",978,389,194,965,1252
"ENSG00000213020",833,656,291,859,998
"ENSG00000189190",354,642,346,416,516
"ENSG00000198538",495,803,400,678,657
"ENSG00000204604",395,711,348,534,564
"ENSG00000268225",34,44,32,54,38
"ENSG00000182986",823,1432,782,1018,956
"ENSG00000213793",360,639,267,497,495
"ENSG00000269646",2,22,14,11,13
"ENSG00000213801",76,225,110,110,85
"ENSG00000180257",212,344,140,254,323
"ENSG00000242779",454,330,128,590,369
"ENSG00000268282",12,3,6,11,12
"ENSG00000267943",118,121,8,63,9
"ENSG00000269526",105,94,6,86,11
"ENSG00000268964",136,96,2,113,10
"ENSG00000170949",1487,2147,1231,1797,1681
"ENSG00000170954",211,354,183,325,293
"ENSG00000197937",519,832,416,837,801
"ENSG00000197497",183,161,104,194,161
"ENSG00000269001",187,184,90,233,257
"ENSG00000267809",268,329,165,368,305
"ENSG00000197928",183,347,169,268,302
"ENSG00000213799",332,593,291,381,423
"ENSG00000203326",344,678,414,455,602
"ENSG00000196417",529,850,506,604,662
"ENSG00000239912",6,13,4,9,13
"ENSG00000241015",495,664,450,496,538
"ENSG00000160336",724,1157,653,914,979
"ENSG00000198346",416,1034,519,615,743
"ENSG00000250731",24,20,13,18,23
"ENSG00000213777",3,15,5,6,4
"ENSG00000130844",1347,2888,1822,1438,1579
"ENSG00000268864",5,10,1,0,0
"ENSG00000229000",2,2,2,4,3
"ENSG00000269564",7,6,7,1,1
"ENSG00000142405",13,9,3,2,4
"ENSG00000228323",8,33,7,6,13
"ENSG00000232324",2,11,5,1,1
"ENSG00000179820",5848,7415,5046,5573,6408
"ENSG00000126583",38,367,359,24,42
"ENSG00000105605",7,10,8,8,13
"ENSG00000142408",143,405,560,128,231
"ENSG00000130433",6,610,845,1,11
"ENSG00000189068",6,2,0,5,5
"ENSG00000170909",20,8,8,13,29
"ENSG00000170906",511,501,516,410,453
"ENSG00000105619",407,307,279,260,289
"ENSG00000105618",1778,1824,1618,1344,1309
"ENSG00000237017",24,32,30,13,21
"ENSG00000088038",2712,2972,2586,2172,2350
"ENSG00000105617",246,181,136,256,202
"ENSG00000167608",537,1023,657,602,667
"ENSG00000125505",10320,7809,5758,7913,8246
"ENSG00000170892",3035,2116,1568,2936,2482
"ENSG00000170889",27704,28117,25341,27005,23623
"ENSG00000204577",85,105,83,73,71
"ENSG00000269524",6,18,13,5,2
"ENSG00000235081",7,30,13,18,7
"ENSG00000244482",28,68,59,37,48
"ENSG00000105609",146,3,1,122,117
"ENSG00000131042",11,0,0,5,5
"ENSG00000167614",65,163,79,63,104
"ENSG00000268496",5,11,7,7,6
"ENSG00000269873",0,6,1,1,5
"ENSG00000267838",20,24,23,18,25
"ENSG00000226696",125,147,108,86,99
"ENSG00000235681",7,30,10,23,18
"ENSG00000167615",12506,12438,9465,9896,11064
"ENSG00000275183",115,32,26,116,105
"ENSG00000167617",1035,86,61,1078,651
"ENSG00000167634",649,146,36,409,461
"ENSG00000022556",3316,2178,1000,2150,2127
"ENSG00000267265",45,34,14,19,50
"ENSG00000088053",5,6,2,12,4
"ENSG00000267149",4,5,1,4,8
"ENSG00000160439",613,282,170,452,567
"ENSG00000131037",1916,831,431,1448,1645
"ENSG00000125503",3368,2687,2157,2626,2765
"ENSG00000105048",128,63,78,78,206
"ENSG00000129991",1,6,0,0,3
"ENSG00000167646",9,20,26,8,8
"ENSG00000267649",2,5,2,3,7
"ENSG00000180089",41,33,27,51,27
"ENSG00000276570",32,13,18,10,14
"ENSG00000105063",4441,3906,3097,3339,3238
"ENSG00000133265",1960,1812,1548,1490,1509
"ENSG00000160469",399,953,774,396,414
"ENSG00000276831",3,6,2,0,2
"ENSG00000133247",1397,1665,1676,1039,1184
"ENSG00000160471",44,14,8,51,49
"ENSG00000095752",402,98,14,312,316
"ENSG00000160472",3,4,1,1,3
"ENSG00000233493",63,213,165,80,81
"ENSG00000108107",20487,14339,15555,16659,16613
"ENSG00000108106",5865,4013,3614,4399,4607
"ENSG00000187902",5,3,5,3,5
"ENSG00000063241",1036,645,529,912,807
"ENSG00000197483",611,691,460,473,508
"ENSG00000090971",2691,1983,1443,2158,2022
"ENSG00000179954",816,216,34,745,806
"ENSG00000187550",97,51,21,34,100
"ENSG00000231274",40,53,32,23,25
"ENSG00000218891",2203,1428,1408,1668,1806
"ENSG00000179943",1155,1359,1121,979,1007
"ENSG00000171443",233,172,203,247,217
"ENSG00000261221",1440,1651,1518,1223,1263
"ENSG00000276488",41,50,31,40,42
"ENSG00000179922",554,610,513,483,443
"ENSG00000213015",959,888,815,855,820
"ENSG00000171425",1358,1177,1125,1310,1085
"ENSG00000173581",687,793,783,624,672
"ENSG00000063244",8247,10893,9425,6283,6770
"ENSG00000267523",23,73,57,40,51
"ENSG00000267096",20,20,17,4,14
"ENSG00000063245",8922,7447,6347,7292,7594
"ENSG00000267117",1,2,2,2,4
"ENSG00000267522",1,4,4,1,1
"ENSG00000142409",1802,1879,1463,1531,1540
"ENSG00000223060",4,12,5,3,6
"ENSG00000167685",2436,1959,1493,1838,1955
"ENSG00000279794",53,65,32,29,55
"ENSG00000131848",141,247,157,121,153
"ENSG00000267710",9,43,11,23,13
"ENSG00000266907",3,6,6,11,12
"ENSG00000240225",190,627,242,386,284
"ENSG00000018869",94,245,98,114,114
"ENSG00000267776",1,19,2,7,4
"ENSG00000267781",6,17,1,4,1
"ENSG00000267192",4,8,3,3,1
"ENSG00000267454",24,45,34,29,44
"ENSG00000198440",61,150,65,103,113
"ENSG00000198046",104,209,116,122,134
"ENSG00000166770",62,122,64,78,80
"ENSG00000279405",4,3,3,2,0
"ENSG00000276578",2,12,2,4,5
"ENSG00000196263",113,142,74,131,139
"ENSG00000196867",76,192,86,160,166
"ENSG00000269696",23,19,16,19,14
"ENSG00000197016",205,385,201,239,262
"ENSG00000197951",758,898,759,580,676
"ENSG00000268182",6,21,3,12,15
"ENSG00000127903",5,24,25,3,9
"ENSG00000268568",8,7,7,7,9
"ENSG00000268379",12,20,13,12,16
"ENSG00000083844",590,1082,537,692,716
"ENSG00000105146",31,38,35,53,43
"ENSG00000204524",114,151,111,85,101
"ENSG00000268713",31,52,28,33,54
"ENSG00000267871",12,36,19,16,21
"ENSG00000197714",100,137,77,65,91
"ENSG00000279541",12,15,2,9,19
"ENSG00000268205",118,322,130,257,257
"ENSG00000268723",10,24,19,26,27
"ENSG00000178229",211,352,151,185,245
"ENSG00000268678",24,18,10,22,6
"ENSG00000131845",585,793,449,653,682
"ENSG00000152433",110,91,58,134,94
"ENSG00000256060",113,121,49,113,108
"ENSG00000188785",291,531,254,337,380
"ENSG00000186272",116,232,101,179,150
"ENSG00000186230",203,221,160,195,242
"ENSG00000268163",1,4,2,2,1
"ENSG00000276449",21,40,16,27,22
"ENSG00000178201",17,35,22,21,26
"ENSG00000268545",2,4,1,2,1
"ENSG00000197128",219,561,223,361,395
"ENSG00000105136",286,606,356,357,396
"ENSG00000152439",173,318,179,206,239
"ENSG00000121406",310,597,374,450,463
"ENSG00000251369",360,712,346,456,510
"ENSG00000083817",214,288,152,221,226
"ENSG00000171649",615,1044,613,722,830
"ENSG00000183647",286,407,261,352,388
"ENSG00000213762",974,1566,823,1222,1215
"ENSG00000268392",7,7,0,1,9
"ENSG00000121417",642,600,352,683,718
"ENSG00000269097",33,15,4,22,20
"ENSG00000180532",23,8,2,32,11
"ENSG00000204519",463,1031,493,631,620
"ENSG00000179909",928,1830,962,1210,1192
"ENSG00000083814",440,395,267,444,451
"ENSG00000152443",650,1332,636,904,949
"ENSG00000083828",368,492,290,346,397
"ENSG00000178935",923,1469,676,1067,1071
"ENSG00000269343",559,1409,600,645,707
"ENSG00000204514",518,1002,514,582,647
"ENSG00000198466",1201,1958,965,1379,1627
"ENSG00000269867",33,90,39,120,85
"ENSG00000270804",49,33,28,28,39
"ENSG00000173480",438,847,429,648,734
"ENSG00000196724",417,887,572,479,559
"ENSG00000152454",341,535,288,299,330
"ENSG00000177025",9,27,16,20,20
"ENSG00000166704",417,879,469,573,571
"ENSG00000176593",378,840,571,469,488
"ENSG00000235974",2,5,4,2,0
"ENSG00000152467",33,73,70,19,48
"ENSG00000176293",356,480,290,343,396
"ENSG00000243642",5,1,4,5,4
"ENSG00000121413",722,838,699,617,638
"ENSG00000181894",409,601,362,561,545
"ENSG00000171606",785,977,769,925,957
"ENSG00000198131",746,1871,1225,836,990
"ENSG00000268516",180,330,237,178,195
"ENSG00000268201",13,36,33,16,14
"ENSG00000278129",349,914,492,385,497
"ENSG00000267216",27,47,30,29,17
"ENSG00000142396",170,417,193,254,245
"ENSG00000283103",66,100,63,65,71
"ENSG00000269794",13,11,11,7,6
"ENSG00000182318",239,209,206,196,232
"ENSG00000121410",5,1,0,1,9
"ENSG00000268230",21,21,13,32,35
"ENSG00000268895",32,31,16,26,38
"ENSG00000279611",12,2,13,4,9
"ENSG00000174586",137,171,251,117,149
"ENSG00000268049",36,48,38,19,26
"ENSG00000269054",25,54,44,37,44
"ENSG00000152475",227,387,354,204,201
"ENSG00000083845",22497,17176,16748,19096,17131
"ENSG00000269855",18,1,1,17,26
"ENSG00000268307",8,0,2,4,10
"ENSG00000171574",158,257,201,198,202
"ENSG00000232098",276,311,281,255,294
"ENSG00000268543",8,8,3,10,8
"ENSG00000268912",31,21,22,32,26
"ENSG00000131849",47,92,39,73,65
"ENSG00000269473",7,13,4,2,9
"ENSG00000249471",158,156,177,135,173
"ENSG00000083812",543,489,409,456,482
"ENSG00000083838",218,243,202,155,160
"ENSG00000083807",155,72,80,128,123
"ENSG00000273901",3,2,0,5,2
"ENSG00000119574",1369,1019,894,1073,1135
"ENSG00000130726",26775,25530,23342,19702,21747
"ENSG00000130724",2874,2094,1899,2753,2561
"ENSG00000130725",2218,1867,1631,1507,1388
"ENSG00000267858",78,116,87,81,83
"ENSG00000099326",812,1492,1303,839,762
"ENSG00000213753",955,1144,858,890,945
"ENSG00000269600",1,2,3,7,2
"ENSG00000196476",408,969,740,389,488
"ENSG00000247315",2320,2975,2322,2548,2353
"ENSG00000225377",129,110,59,110,148
"ENSG00000177732",6312,5303,4858,5314,5614
"ENSG00000125841",2506,1897,1516,2339,2255
"ENSG00000101255",686,144,71,463,404
"ENSG00000125826",2816,2047,1755,2413,2222
"ENSG00000125875",1544,1693,1101,1728,1672
"ENSG00000101266",3049,5567,2856,4058,4169
"ENSG00000125878",102,5,5,78,86
"ENSG00000271303",33,33,36,19,18
"ENSG00000101276",26,25,34,21,32
"ENSG00000125898",545,668,871,480,509
"ENSG00000101278",6,5,11,2,3
"ENSG00000101280",31,43,8,13,15
"ENSG00000101282",71,102,73,42,99
"ENSG00000125818",2542,2514,1794,2258,2454
"ENSG00000276026",2,11,1,5,2
"ENSG00000215388",8,13,11,3,3
"ENSG00000125895",27,24,13,16,29
"ENSG00000101298",134,133,64,96,111
"ENSG00000125775",43,46,30,52,33
"ENSG00000274322",6,2,1,7,5
"ENSG00000280162",2,5,1,2,1
"ENSG00000234684",54,157,76,101,88
"ENSG00000229728",13,40,16,14,10
"ENSG00000088832",6593,4976,2377,9494,7751
"ENSG00000088833",2958,3041,2251,2586,2567
"ENSG00000196209",8,1,0,0,3
"ENSG00000232528",7,5,5,2,6
"ENSG00000276649",15,19,11,21,15
"ENSG00000198053",1421,1130,819,1178,1196
"ENSG00000101327",9,5,4,4,11
"ENSG00000125834",3199,3139,2308,2802,3460
"ENSG00000226644",7,39,18,7,3
"ENSG00000125780",0,8,13,1,1
"ENSG00000125835",4705,5809,4325,4661,4362
"ENSG00000088876",274,266,217,310,330
"ENSG00000149488",2,6,7,5,0
"ENSG00000101361",4169,5997,4409,4321,4773
"ENSG00000101365",2227,2283,1963,2001,2030
"ENSG00000088881",102,159,86,118,109
"ENSG00000088882",3037,2673,1869,2993,2754
"ENSG00000132635",1646,1800,1338,1585,1383
"ENSG00000215305",1092,772,588,883,948
"ENSG00000132670",3101,2597,1937,2848,3245
"ENSG00000125787",5,12,9,7,4
"ENSG00000125901",1790,2068,2124,1430,1494
"ENSG00000235958",9,17,6,3,15
"ENSG00000185019",345,344,261,257,328
"ENSG00000215251",804,1145,612,887,984
"ENSG00000088899",905,1151,862,754,783
"ENSG00000198171",1151,1409,1154,855,929
"ENSG00000125877",929,950,702,811,775
"ENSG00000088836",312,133,73,228,270
"ENSG00000277287",142,62,23,126,115
"ENSG00000088854",1236,591,227,1421,1351
"ENSG00000088812",2900,4210,2177,2984,3168
"ENSG00000230568",31,51,29,42,39
"ENSG00000149451",2554,72,56,2135,2201
"ENSG00000132622",33,70,62,34,21
"ENSG00000101220",738,676,757,592,663
"ENSG00000101222",9,11,16,6,5
"ENSG00000125817",3767,3967,3273,3432,3106
"ENSG00000101224",1894,2865,2385,1358,1545
"ENSG00000125843",454,448,300,423,354
"ENSG00000088888",7806,7032,4367,6439,7722
"ENSG00000229539",12,29,14,20,21
"ENSG00000125779",1282,1684,862,1408,1446
"ENSG00000275582",52,122,51,59,76
"ENSG00000101236",854,2155,1148,732,1146
"ENSG00000226608",121,47,41,75,89
"ENSG00000088826",1094,399,302,883,895
"ENSG00000171873",12,53,47,47,15
"ENSG00000226948",30,43,20,41,25
"ENSG00000171867",1447,1443,535,1842,1600
"ENSG00000101265",1000,1865,1071,1111,1640
"ENSG00000089057",4255,3506,1604,5015,5434
"ENSG00000252096",1,3,1,1,4
"ENSG00000276768",1,4,1,2,2
"ENSG00000277425",5,12,9,8,4
"ENSG00000089063",2086,3280,1685,2987,2523
"ENSG00000212536",2,2,1,0,5
"ENSG00000132646",4357,7089,4632,6309,5426
"ENSG00000101290",3724,4191,2035,3535,4180
"ENSG00000225022",901,887,486,1146,963
"ENSG00000205181",70,48,42,68,74
"ENSG00000125772",1002,786,309,1617,1353
"ENSG00000233578",5,3,1,6,6
"ENSG00000171984",42,103,81,69,55
"ENSG00000089199",342,96,71,422,452
"ENSG00000089195",546,1124,601,836,789
"ENSG00000125885",1086,2076,1087,1182,1483
"ENSG00000278719",7,2,1,1,1
"ENSG00000275632",9,20,24,6,13
"ENSG00000088766",4092,3054,819,5408,4455
"ENSG00000125872",14299,3373,709,7810,8987
"ENSG00000278192",29,83,35,32,19
"ENSG00000101311",2255,5237,2534,2569,2550
"ENSG00000234241",70,100,60,61,78
"ENSG00000125845",123,1313,333,170,308
"ENSG00000125827",1432,2996,1621,1866,1471
"ENSG00000229766",3,0,2,5,2
"ENSG00000182621",294,99,36,422,204
"ENSG00000101333",157,1356,469,185,337
"ENSG00000125869",6,1,3,4,3
"ENSG00000101349",2,25,7,4,11
"ENSG00000132623",235,525,262,361,384
"ENSG00000132639",27,53,17,65,36
"ENSG00000230750",35,64,22,40,41
"ENSG00000125863",653,927,494,735,719
"ENSG00000149346",371,581,286,433,484
"ENSG00000235036",69,106,55,77,79
"ENSG00000101384",1347,1584,544,1344,1840
"ENSG00000261411",0,10,11,0,0
"ENSG00000132640",1537,4238,1987,2498,2067
"ENSG00000236526",25,69,26,26,30
"ENSG00000235698",111,161,117,148,121
"ENSG00000172296",520,873,424,699,810
"ENSG00000101230",4,75,20,23,14
"ENSG00000089123",199,351,166,251,190
"ENSG00000236811",1,12,4,5,2
"ENSG00000089048",470,1346,602,791,754
"ENSG00000101247",146,446,160,175,155
"ENSG00000172264",30,89,67,29,39
"ENSG00000125848",3644,16817,6904,5657,4942
"ENSG00000089177",820,666,346,881,1138
"ENSG00000273998",2,2,0,3,4
"ENSG00000228809",4,4,2,0,2
"ENSG00000125870",1432,1904,758,2060,1772
"ENSG00000125879",0,0,1,1,11
"ENSG00000125851",1,15,6,1,0
"ENSG00000232241",2,1,4,1,3
"ENSG00000125864",186,432,417,274,205
"ENSG00000232333",2,10,8,4,3
"ENSG00000277373",3,12,4,1,7
"ENSG00000125868",9036,16053,8201,15420,12145
"ENSG00000230495",2,5,1,2,1
"ENSG00000125844",19943,17111,12657,14637,15262
"ENSG00000089006",2913,5889,3241,4194,3486
"ENSG00000125850",390,595,571,359,305
"ENSG00000212232",32,45,19,18,34
"ENSG00000125871",1393,2307,1151,1971,1913
"ENSG00000218902",3,8,4,3,2
"ENSG00000232838",19,27,16,21,31
"ENSG00000149474",1177,1318,751,1397,1605
"ENSG00000125846",689,894,679,658,705
"ENSG00000199719",8,7,6,10,7
"ENSG00000089091",145,212,139,111,159
"ENSG00000236474",3,2,0,2,3
"ENSG00000132664",251,570,322,428,391
"ENSG00000265137",7,17,2,7,2
"ENSG00000225419",5,3,1,6,4
"ENSG00000089050",452,1194,575,842,655
"ENSG00000214612",515,399,379,308,398
"ENSG00000101310",1395,1757,1065,1286,1444
"ENSG00000232388",167,259,148,218,220
"ENSG00000125821",1172,1342,983,1098,1163
"ENSG00000179935",14,15,13,10,13
"ENSG00000273148",36,124,63,72,80
"ENSG00000185052",39,47,3,55,59
"ENSG00000268628",12,19,10,10,19
"ENSG00000233895",46,55,52,23,44
"ENSG00000236992",2,2,1,5,3
"ENSG00000275142",5,9,3,6,3
"ENSG00000132669",1277,959,613,1568,1597
"ENSG00000173418",772,905,415,1177,1016
"ENSG00000101343",1156,1898,932,1426,1379
"ENSG00000089101",7,2,4,1,1
"ENSG00000173404",26,1,1,19,27
"ENSG00000188559",697,1746,761,647,879
"ENSG00000235065",10,5,6,9,13
"ENSG00000088970",354,338,208,368,338
"ENSG00000232712",4,27,5,11,8
"ENSG00000214535",136,226,122,173,158
"ENSG00000275457",34,56,46,54,36
"ENSG00000088930",2661,5397,3258,3133,3444
"ENSG00000278041",10,26,18,12,7
"ENSG00000227063",744,1035,803,1256,883
"ENSG00000178726",106,67,18,87,74
"ENSG00000277901",5,3,5,3,4
"ENSG00000234832",13,9,13,8,7
"ENSG00000132661",567,728,545,646,626
"ENSG00000232645",13,19,9,16,16
"ENSG00000125812",833,1006,583,1023,905
"ENSG00000125814",309,376,199,416,377
"ENSG00000101439",8646,4688,3224,7744,4812
"ENSG00000270001",8,5,6,8,7
"ENSG00000170373",28,8,2,7,6
"ENSG00000170367",7,3,0,0,1
"ENSG00000101463",54,320,215,59,62
"ENSG00000274173",28,103,80,28,32
"ENSG00000077984",3,10,1,0,0
"ENSG00000101474",5717,6059,3722,5608,5231
"ENSG00000154930",9,11,11,19,7
"ENSG00000197586",2298,2315,1798,1546,1698
"ENSG00000277938",14,13,14,13,13
"ENSG00000274414",4,2,1,2,5
"ENSG00000100994",4045,3411,2220,3385,3658
"ENSG00000276952",23,40,19,14,25
"ENSG00000100997",4816,3663,3018,3558,3516
"ENSG00000101003",1381,2651,1436,2160,1951
"ENSG00000101004",5414,4251,3174,4503,4486
"ENSG00000170191",236,358,164,406,344
"ENSG00000213742",25,59,53,34,34
"ENSG00000130684",155,166,118,107,135
"ENSG00000278383",2,32,16,15,7
"ENSG00000230772",4,6,6,6,7
"ENSG00000226465",2,7,4,3,0
"ENSG00000175170",8,96,41,17,11
"ENSG00000231081",16,63,20,6,17
"ENSG00000204556",6,23,12,11,15
"ENSG00000125804",3,13,3,2,3
"ENSG00000227195",3,10,0,0,0
"ENSG00000282826",158,289,116,242,208
"ENSG00000282995",0,5,0,4,3
"ENSG00000205611",7,55,26,1,0
"ENSG00000149531",67,98,41,98,95
"ENSG00000238151",0,1,2,7,1
"ENSG00000283443",9,9,0,0,3
"ENSG00000277112",5,6,3,12,7
"ENSG00000224628",17,26,14,12,24
"ENSG00000101294",3805,4112,3223,2961,3074
"ENSG00000101898",28,44,40,35,34
"ENSG00000235313",35,42,37,34,31
"ENSG00000230613",6,8,8,4,8
"ENSG00000125968",349,9728,10836,378,1909
"ENSG00000171552",1391,2816,1998,1332,1271
"ENSG00000281376",9,27,35,13,11
"ENSG00000088325",7171,7383,4823,6916,7686
"ENSG00000101306",14,11,14,17,16
"ENSG00000149599",54,39,50,58,65
"ENSG00000131044",3,32,28,3,3
"ENSG00000088356",549,714,536,607,571
"ENSG00000260903",129,714,515,146,214
"ENSG00000101331",7,53,50,9,6
"ENSG00000226239",0,14,20,2,2
"ENSG00000101337",4029,5021,3301,3324,4035
"ENSG00000275576",1,5,3,1,4
"ENSG00000224452",0,5,0,1,4
